annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO001162,2024-12-08,Bureau 79m² Gueliz,marrakech,Gueliz,bureau,vente,1174326.34,79.58,0.0,0.0,0.0,2005.0,14756.551143503395,21.0,Moyen,Petit,2024,12,4
ANO000395,2024-07-20,Beau Appartement Marrakech,marrakech,Inconnu,appartement,vente,660197.99,45.74,2.0,1.0,1.0,2002.0,14433.71206821163,24.0,Moyen,Petit,2024,7,3
ANO001436,2024-03-29,Appartement 69m² Souissi,rabat,Souissi,appartement,vente,1360851.15,69.25,2.0,1.0,2.0,2010.0,19651.280144404333,16.0,Moyen,Petit,2024,3,1
ANO001186,2023-03-26,Villa moderne Fès,fès,Medina,villa,vente,2183859.69,301.24,4.0,2.0,1.0,2008.0,7249.567421325189,18.0,Haut Standing,Grand,2023,3,1
ANO001086,2023-08-20,Appartement 62m² Meknès,meknès,Inconnu,appartement,vente,567770.73,62.97,2.0,1.0,2.0,2004.0,9016.527393997141,22.0,Moyen,Petit,2023,8,3
ANO000769,2024-03-14,Appartement à vente - Meknès,meknès,Inconnu,appartement,vente,789480.1,162.75,1.0,1.0,5.0,2008.0,4850.8761904761905,18.0,Moyen,Grand,2024,3,1
ANO000938,2023-03-17,Appartement 128m² Hay Qods,oujda,Hay Qods,appartement,vente,473733.06,128.47,1.0,1.0,4.0,2007.0,3687.4994940453025,19.0,Economique,Moyen,2023,3,1
ANO001353,2024-10-31,Appartement moderne Tanger,tanger,Inconnu,appartement,vente,725463.51,96.22,3.0,1.0,0.0,2017.0,7539.633236333403,9.0,Moyen,Moyen,2024,10,4
ANO000516,2024-03-07,Appartement à vente - Agadir,agadir,Talborjt,appartement,vente,2187509.7,60.04,3.0,1.0,5.0,2012.0,36434.205529646904,14.0,Haut Standing,Petit,2024,3,1
ANO000888,2024-10-24,Appartement à location - Tétouan,tétouan,Centre,appartement,location,1770.37,99.93,20.0,10.0,2.0,2002.0,17.71610127088962,24.0,Economique,Moyen,2024,10,4
ANO000065,2024-01-29,Bureau 70m² Oujda,oujda,Inconnu,bureau,vente,1285637.5,70.17,0.0,0.0,1.0,2011.0,18321.7543109591,15.0,Moyen,Petit,2024,1,1
ANO000282,2024-12-13,Beau Villa Marrakech,marrakech,Targa,villa,vente,2391204.87,263.32,5.0,3.0,1.0,2013.0,9080.984619474404,13.0,Haut Standing,Grand,2024,12,4
ANO000207,2024-08-12,Appartement à vente - Rabat,rabat,Hay Riad,appartement,vente,2192403.69,90.6,2.0,1.0,1.0,1988.0,24198.716225165565,38.0,Haut Standing,Moyen,2024,8,3
ANO000167,2024-10-29,Bureau à location - Agadir,agadir,Hay Mohammadi,bureau,location,3399.01,64.69,0.0,0.0,1.0,2017.0,52.54305147627145,9.0,Economique,Petit,2024,10,4
ANO000091,2023-08-01,Appartement 49m² Kenitra,kenitra,Inconnu,appartement,vente,2576509.32,49.1,2.0,2.0,3.0,2019.0,52474.731568228104,7.0,Haut Standing,Petit,2023,8,3
ANO000734,2024-12-13,Beau Appartement Agadir,agadir,Hay Mohammadi,appartement,location,8780.6,130.11,2.0,2.0,0.0,2008.0,67.48597340711704,18.0,Economique,Moyen,2024,12,4
ANO000165,2023-07-31,Bureau à location - Agadir,agadir,Talborjt,bureau,location,4923.79,85.55,0.0,0.0,2.0,2022.0,57.554529514903564,4.0,Economique,Moyen,2023,7,3
ANO000667,2024-05-11,Terrain à vente - Fès,fès,Medina,terrain,vente,751079.91,210.61,0.0,0.0,0.0,1989.0,3566.2120032287166,37.0,Moyen,Grand,2024,5,2
ANO000959,2024-07-11,Beau Appartement Marrakech,marrakech,Medina,appartement,vente,546272.93,62.26,2.0,1.0,1.0,2002.0,8774.059267587538,24.0,Moyen,Petit,2024,7,3
ANO000626,2024-12-24,Appartement 70m² Zouagha,fès,Zouagha,appartement,vente,2558273.52,70.95,1.0,1.0,5.0,1996.0,36057.41395348837,30.0,Haut Standing,Petit,2024,12,4
ANO001451,1900-01-01,Bureau 121m² Maarif,casablanca,Maarif,bureau,vente,80000000.0,121.9,0.0,0.0,5.0,1996.0,656275.6357670221,30.0,Luxe,Moyen,1900,1,1
ANO000711,2024-07-18,Appartement 85m² Centre,oujda,Centre,appartement,vente,2175390.3,85.49,1.0,1.0,0.0,2015.0,25446.137559948533,11.0,Haut Standing,Moyen,2024,7,3
ANO000832,2024-06-04,Duplex 87m² Ain Diab,casablanca,Ain Diab,duplex,location,10664.72,87.17,2.0,1.0,5.0,2012.0,122.34392566249856,14.0,Economique,Moyen,2024,6,2
ANO000718,2023-12-11,Appartement à vente - Marrakech,marrakech,Inconnu,appartement,vente,749376.42,3000.0,2.0,1.0,10.0,2011.0,249.79214000000002,15.0,Moyen,Grand,2023,12,4
ANO000536,2024-07-06,Beau Appartement Kenitra,kenitra,Centre,appartement,location,1742.4,88.07,2.0,1.0,5.0,2008.0,19.784262518451236,18.0,Economique,Moyen,2024,7,3
ANO000002,2023-06-13,Appartement à location - Meknès,meknès,Hamria,appartement,location,2931.05,79.15,2.0,1.0,4.0,2008.0,37.03158559696778,18.0,Economique,Petit,2023,6,2
ANO000911,2024-07-25,Villa moderne Kenitra,kenitra,Centre,villa,location,11261.75,384.8,6.0,4.0,0.0,2014.0,29.266502079002077,12.0,Economique,Grand,2024,7,3
ANO000217,2024-12-06,Beau Villa Casablanca,casablanca,Inconnu,villa,vente,5653598.2,305.7,4.0,3.0,0.0,2024.0,18493.942427216225,2.0,Luxe,Grand,2024,12,4
ANO001372,2023-06-22,Villa à vente - Marrakech,marrakech,Hivernage,villa,vente,3704307.89,12.0,3.0,1.0,0.0,2007.0,308692.32416666666,19.0,Luxe,Petit,2023,6,2
ANO000782,2023-02-18,Appartement 31m² Marrakech,marrakech,Inconnu,appartement,location,1947.5,31.17,2.0,1.0,1.0,2018.0,62.47994866859159,8.0,Economique,Petit,2023,2,1
ANO000886,1900-01-01,Bureau moderne Kenitra,kenitra,Inconnu,bureau,vente,1541810.09,76.32,0.0,0.0,2.0,2017.0,20201.91417714885,9.0,Haut Standing,Petit,1900,1,1
ANO001018,2024-04-28,Villa à vente - Marrakech,marrakech,Targa,villa,vente,1845279.5,226.92,5.0,3.0,0.0,2003.0,8131.8504318702635,23.0,Haut Standing,Grand,2024,4,2
ANO001480,2024-06-26,Beau Appartement Kenitra,kenitra,Centre,appartement,vente,1890982.11,76.49,1.0,1.0,2.0,2014.0,24721.952019871882,12.0,Haut Standing,Petit,2024,6,2
ANO000060,2023-06-11,Appartement moderne Tétouan,tétouan,M'diq,appartement,vente,724424.09,78.38,2.0,1.0,1.0,2024.0,9242.460959428427,2.0,Moyen,Petit,2023,6,2
ANO001117,2023-05-12,Beau Appartement Tanger,tanger,Inconnu,appartement,vente,2271572.52,81.58,1.0,1.0,4.0,2005.0,27844.723216474627,21.0,Haut Standing,Moyen,2023,5,2
ANO000543,2024-06-15,Duplex moderne Tanger,tanger,Centre Ville,duplex,location,6126.43,214.05,3.0,1.0,5.0,2008.0,28.62149030600327,18.0,Economique,Grand,2024,6,2
ANO001140,2024-11-16,Beau Appartement Marrakech,marrakech,Hivernage,appartement,vente,574936.3,52.68,1.0,1.0,3.0,2005.0,10913.749050873197,21.0,Moyen,Petit,2024,11,4
ANO001217,2024-04-24,Appartement moderne Fès,fès,Medina,appartement,vente,643944.85,74.22,1.0,1.0,3.0,2006.0,8676.163433036918,20.0,Moyen,Petit,2024,4,2
ANO001361,2023-03-11,Appartement 67m² Anfa,casablanca,Anfa,appartement,vente,626039.32,67.55,3.0,1.0,1.0,2024.0,9267.791561806069,2.0,Moyen,Petit,2023,3,1
ANO000124,2023-03-28,Appartement 85m² Hivernage,marrakech,Hivernage,appartement,vente,457238.83,85.61,1.0,1.0,1.0,2013.0,5340.95117392828,13.0,Economique,Moyen,2023,3,1
ANO000615,2023-11-16,Appartement 87m² Malabata,tanger,Malabata,appartement,vente,484153.01,87.32,3.0,1.0,2.0,2011.0,5544.5832569858,15.0,Economique,Moyen,2023,11,4
ANO000861,2023-01-18,Bureau moderne Oujda,oujda,Hay Qods,bureau,vente,1348842.19,135.57,3.0,0.0,6.0,2009.0,9949.414988566792,17.0,Moyen,Moyen,2023,1,1
ANO000929,2024-07-17,Bureau 105m² Zouagha,fès,Zouagha,bureau,vente,1005118.83,105.92,0.0,0.0,1.0,1988.0,9489.414935800603,38.0,Moyen,Moyen,2024,7,3
ANO000208,2024-08-22,Beau Villa Agadir,agadir,Inconnu,villa,vente,6707202.54,400.56,4.0,2.0,0.0,2020.0,16744.56396045536,6.0,Luxe,Grand,2024,8,3
ANO000555,2023-10-12,Beau Appartement Marrakech,marrakech,Inconnu,appartement,vente,295377.41,69.8,3.0,2.0,5.0,2020.0,4231.768051575931,6.0,Economique,Petit,2023,10,4
ANO000274,2023-08-31,Villa 208m² Kenitra,kenitra,Inconnu,villa,vente,2732740.19,208.62,4.0,2.0,0.0,2021.0,13099.128511168632,5.0,Haut Standing,Grand,2023,8,3
ANO000504,2024-12-30,Beau Appartement Fès,fès,Inconnu,appartement,location,2909.21,56.46,3.0,1.0,3.0,2008.0,51.52692171448813,18.0,Economique,Petit,2024,12,4
ANO000046,2023-01-10,Beau Villa Oujda,oujda,Inconnu,villa,vente,8324901.61,187.34,6.0,4.0,0.0,2007.0,44437.395163873174,19.0,Luxe,Grand,2023,1,1
ANO000625,2023-08-18,Appartement 104m² Centre Ville,tanger,Centre Ville,appartement,location,2052.14,104.49,3.0,2.0,2.0,2020.0,19.63958273518997,6.0,Economique,Moyen,2023,8,3
ANO000772,2024-12-08,Beau Villa Casablanca,casablanca,Maarif,villa,location,9795.49,303.27,4.0,3.0,0.0,2006.0,32.29956804167903,20.0,Economique,Grand,2024,12,4
ANO001267,2023-05-05,Villa moderne Kenitra,kenitra,Inconnu,villa,vente,1703320.65,168.73,4.0,3.0,0.0,1998.0,10094.948438333433,28.0,Haut Standing,Grand,2023,5,2
ANO001251,1900-01-01,Appartement 93m² Hay Riad,rabat,Hay Riad,appartement,vente,479688.68,93.23,2.0,2.0,4.0,2018.0,5145.218062855304,8.0,Economique,Moyen,1900,1,1
ANO000221,2024-10-08,Appartement moderne Marrakech,marrakech,Medina,appartement,vente,481160.56,71.33,2.0,2.0,4.0,2009.0,6745.556708257395,17.0,Economique,Petit,2024,10,4
ANO000792,2024-04-17,Appartement 112m² Hay Qods,oujda,Hay Qods,appartement,vente,610213.93,112.93,3.0,1.0,1.0,2021.0,5403.470556982202,5.0,Moyen,Moyen,2024,4,2
ANO001049,2023-06-26,Appartement à vente - Casablanca,casablanca,Anfa,appartement,vente,601871.55,96.75,2.0,2.0,1.0,2008.0,6220.894573643412,18.0,Moyen,Moyen,2023,6,2
ANO000342,2023-06-22,Bureau moderne Kenitra,kenitra,Inconnu,bureau,vente,2056908.14,189.1,0.0,0.0,2.0,2013.0,10877.356636700159,13.0,Haut Standing,Grand,2023,6,2
ANO001429,2024-07-15,Beau Appartement Tanger,tanger,Iberia,appartement,location,1826.04,90.08,3.0,2.0,0.0,2006.0,20.27131438721137,20.0,Economique,Moyen,2024,7,3
ANO001074,2024-01-26,Beau Duplex Marrakech,marrakech,Medina,duplex,vente,2232887.59,97.49,2.0,2.0,2.0,2016.0,22903.76028310596,10.0,Haut Standing,Moyen,2024,1,1
ANO000380,2023-05-11,Appartement moderne Casablanca,casablanca,Non spécifié,appartement,vente,402687.06,99.94,3.0,1.0,0.0,2010.0,4029.288172903742,16.0,Economique,Moyen,2023,5,2
ANO000907,2024-05-10,Appartement 88m² Gueliz,marrakech,Gueliz,appartement,vente,478917.29,88.09,1.0,1.0,4.0,2024.0,5436.681689181519,2.0,Economique,Moyen,2024,5,2
ANO001048,2024-09-24,Villa 242m² Non spécifié,casablanca,Non spécifié,villa,vente,2809158.87,242.07,4.0,3.0,0.0,1990.0,11604.737761804437,36.0,Haut Standing,Grand,2024,9,3
ANO000622,2023-06-14,Beau Villa Tanger,tanger,Iberia,villa,location,13508.81,354.35,3.0,1.0,0.0,1996.0,38.122788203753345,30.0,Economique,Grand,2023,6,2
ANO001064,2024-08-09,Terrain moderne Meknès,meknès,Inconnu,inconnu,vente,1348886.06,250.84,0.0,0.0,0.0,2015.0,5377.4759209057565,11.0,Moyen,Grand,2024,8,3
ANO000761,2023-04-17,Appartement à location - Agadir,agadir,Centre,appartement,location,5238.71,68.06,2.0,2.0,4.0,2019.0,76.97193652659418,7.0,Economique,Petit,2023,4,2
ANO000047,2023-10-30,Appartement 54m² Casablanca,casablanca,Inconnu,appartement,vente,647622.07,54.23,3.0,2.0,4.0,2003.0,11942.13664023603,23.0,Moyen,Petit,2023,10,4
ANO000327,2024-03-20,Villa à vente - Tétouan,tétouan,Centre,villa,vente,1408048.59,310.83,4.0,3.0,0.0,2016.0,4529.963613550816,10.0,Moyen,Grand,2024,3,1
ANO001057,2023-06-22,Terrain à location - Tanger,tanger,Inconnu,terrain,location,3084.05,250.08,0.0,0.0,0.0,2002.0,12.332253678822777,24.0,Economique,Grand,2023,6,2
ANO000785,2023-02-24,Terrain moderne Tanger,tanger,Iberia,terrain,vente,1005070.8,136.09,3.0,0.0,1.0,2019.0,7385.339113821736,7.0,Moyen,Moyen,2023,2,1
ANO001250,1900-01-01,Appartement à vente - Casablanca,casablanca,Californie,appartement,vente,571417.2,120.72,2.0,1.0,1.0,1977.0,4733.409542743539,49.0,Moyen,Moyen,1900,1,1
ANO000325,2023-10-22,Beau Terrain Agadir,agadir,Inconnu,terrain,vente,1052193.06,221.69,0.0,0.0,1.0,2006.0,4746.236005232532,20.0,Moyen,Grand,2023,10,4
ANO000203,2023-05-02,Villa 150m² Iberia,tanger,Iberia,villa,vente,1813105.4,150.43,3.0,2.0,1.0,1995.0,12052.817921957056,31.0,Haut Standing,Grand,2023,5,2
ANO001230,2024-10-16,Appartement moderne Oujda,oujda,Inconnu,appartement,vente,581773.04,116.88,3.0,1.0,0.0,2008.0,4977.524298425737,18.0,Moyen,Moyen,2024,10,4
ANO001405,2024-09-28,Villa moderne Marrakech,marrakech,Targa,villa,vente,2598921.89,101.25,4.0,2.0,0.0,2008.0,25668.364345679012,18.0,Haut Standing,Moyen,2024,9,3
ANO001095,2023-02-28,Beau Terrain Kenitra,kenitra,Inconnu,terrain,location,617.14,405.17,0.0,0.0,0.0,1997.0,1.52316311671644,29.0,Economique,Grand,2023,2,1
ANO000006,2024-01-26,Appartement moderne Tétouan,tétouan,Inconnu,inconnu,vente,1775084.99,59.68,3.0,2.0,0.0,2012.0,29743.381199731903,14.0,Haut Standing,Petit,2024,1,1
ANO000296,2023-06-02,Duplex moderne Tétouan,tétouan,M'diq,duplex,vente,2908024.4,179.2,2.0,2.0,1.0,2007.0,16227.814732142857,19.0,Haut Standing,Grand,2023,6,2
ANO001103,2023-11-20,Villa à vente - Meknès,meknès,Ville Nouvelle,villa,vente,2466003.1,278.93,4.0,3.0,0.0,2024.0,8840.938945255082,2.0,Haut Standing,Grand,2023,11,4
ANO001331,2024-01-28,Appartement 73m² Oujda,oujda,Inconnu,appartement,vente,347298.04,73.22,2.0,1.0,2.0,1994.0,4743.212783392515,32.0,Economique,Petit,2024,1,1
ANO001472,2024-04-08,Appartement 90m² Centre,oujda,Centre,appartement,vente,250232.68,90.01,2.0,2.0,1.0,2014.0,2780.0542161982,12.0,Economique,Moyen,2024,4,2
ANO001066,2023-03-13,Bureau à vente - Meknès,meknès,Inconnu,bureau,vente,447995.99,148.51,0.0,0.0,2.0,1994.0,3016.6048750925866,32.0,Economique,Moyen,2023,3,1
ANO000472,2024-03-05,Terrain à location - Oujda,oujda,Inconnu,terrain,location,5798.0,222.78,0.0,0.0,1.0,2017.0,26.02567555435856,9.0,Economique,Grand,2024,3,1
ANO001364,2023-12-28,Duplex 95m² Hivernage,marrakech,Hivernage,duplex,vente,60000000.0,95.07,4.0,3.0,8.0,2021.0,631113.9160618492,5.0,Luxe,Moyen,2023,12,4
ANO000762,2023-01-24,Beau Appartement Rabat,rabat,Hay Riad,appartement,vente,432260.14,73.39,2.0,1.0,4.0,2006.0,5889.9051641913065,20.0,Economique,Petit,2023,1,1
ANO000692,1900-01-01,Villa moderne Oujda,oujda,Centre,villa,vente,6295973.56,200.59,4.0,2.0,0.0,2007.0,31387.275337753625,19.0,Luxe,Grand,1900,1,1
ANO000287,2023-12-14,Appartement à vente - Casablanca,casablanca,Maarif,appartement,inconnu,483733.23,100.82,3.0,1.0,6.0,2003.0,4797.988791906368,23.0,Economique,Moyen,2023,12,4
ANO000211,2024-09-05,Beau Villa Kenitra,kenitra,Centre,villa,vente,1353767.69,372.36,3.0,2.0,0.0,2008.0,3635.6420936727895,18.0,Moyen,Grand,2024,9,3
ANO000199,2023-03-19,Beau Terrain Casablanca,casablanca,Maarif,terrain,vente,1111261.98,238.8,0.0,0.0,0.0,1995.0,4653.525879396984,31.0,Moyen,Grand,2023,3,1
ANO001069,2024-06-08,Terrain à vente - Agadir,agadir,Hay Mohammadi,terrain,vente,514305.09,218.76,0.0,0.0,0.0,2003.0,2351.001508502469,23.0,Moyen,Grand,2024,6,2
ANO001220,2023-10-14,Bureau 126m² Tanger,tanger,Inconnu,bureau,vente,365408.94,126.42,0.0,0.0,3.0,2024.0,2890.43616516374,2.0,Economique,Moyen,2023,10,4
ANO000261,2023-12-29,Terrain moderne Rabat,rabat,Hay Riad,terrain,vente,853310.3,139.76,0.0,0.0,0.0,2005.0,6105.540211791644,21.0,Moyen,Moyen,2023,12,4
ANO000798,2023-06-27,Terrain moderne Fès,fès,Medina,terrain,inconnu,521146.74,120.42,0.0,0.0,1.0,1990.0,4327.74240159442,36.0,Moyen,Moyen,2023,6,2
ANO001008,2023-09-22,Duplex à vente - Agadir,agadir,Talborjt,duplex,vente,1522103.18,129.43,3.0,2.0,6.0,2019.0,11760.049293054159,7.0,Haut Standing,Moyen,2023,9,3
ANO000169,2023-12-10,Villa à vente - Rabat,rabat,Hassan,villa,vente,5024036.15,211.03,3.0,3.0,0.0,1991.0,23807.212955503957,35.0,Luxe,Grand,2023,12,4
ANO001183,2024-08-24,Beau Villa Kenitra,kenitra,Centre,villa,vente,2543532.9,367.32,3.0,2.0,0.0,2001.0,6924.569585102908,25.0,Haut Standing,Grand,2024,8,3
ANO000334,1900-01-01,Appartement 119m² Marrakech,marrakech,Inconnu,appartement,vente,2229033.11,119.98,3.0,1.0,3.0,2017.0,18578.372312052008,9.0,Haut Standing,Moyen,1900,1,1
ANO000614,2024-09-25,Villa moderne Tanger,tanger,Centre Ville,villa,location,8383.77,239.72,6.0,1.0,0.0,1994.0,34.973177039879864,32.0,Economique,Grand,2024,9,3
ANO000650,2023-10-24,Bureau moderne Agadir,agadir,Hay Mohammadi,bureau,vente,1188294.87,165.04,0.0,0.0,2.0,2009.0,7200.04162627242,17.0,Moyen,Grand,2023,10,4
ANO001088,2023-03-20,Beau Appartement Tétouan,tétouan,Inconnu,appartement,location,2222.08,62.38,2.0,1.0,1.0,2019.0,35.621673613337606,7.0,Economique,Petit,2023,3,1
ANO000986,2024-04-26,Duplex 196m² Hay Qods,oujda,Hay Qods,duplex,vente,2848417.92,196.61,3.0,2.0,1.0,2008.0,14487.655358323584,18.0,Haut Standing,Grand,2024,4,2
ANO001492,2024-04-24,Terrain 401m² Ville Nouvelle,fès,Ville Nouvelle,terrain,vente,963266.11,401.5,0.0,0.0,0.0,2007.0,2399.168393524284,19.0,Moyen,Grand,2024,4,2
ANO001416,2024-02-04,Appartement à location - Tanger,tanger,Malabata,appartement,location,5531.01,89.11,1.0,1.0,0.0,2024.0,62.069464706542476,2.0,Economique,Moyen,2024,2,1
ANO000339,2024-11-17,Beau Appartement Tétouan,tétouan,Centre,appartement,vente,758315.66,89.95,1.0,1.0,3.0,2004.0,8430.41311839911,22.0,Moyen,Moyen,2024,11,4
ANO000114,2024-01-20,Villa moderne Meknès,meknès,Inconnu,villa,inconnu,5154413.17,184.22,3.0,1.0,0.0,2011.0,27979.661111714253,15.0,Luxe,Grand,2024,1,1
ANO000550,2024-11-23,Villa moderne Agadir,agadir,Centre,villa,vente,2692865.0,344.99,6.0,4.0,1.0,2024.0,7805.6320473057185,2.0,Haut Standing,Grand,2024,11,4
ANO001454,2024-10-25,Beau Villa Oujda,oujda,Inconnu,villa,location,28081.32,274.59,4.0,3.0,0.0,2003.0,102.26636075603628,23.0,Economique,Grand,2024,10,4
ANO001268,2023-12-12,Villa 152m² M'diq,tétouan,M'diq,villa,vente,3599593.34,152.62,5.0,2.0,0.0,2011.0,23585.331804481717,15.0,Luxe,Grand,2023,12,4
ANO000819,2023-03-18,Appartement à vente - Marrakech,marrakech,Gueliz,appartement,vente,631846.25,122.18,1.0,1.0,2.0,2005.0,5171.437633000491,21.0,Moyen,Moyen,2023,3,1
ANO000677,2023-01-23,Appartement moderne Agadir,agadir,Talborjt,appartement,vente,2083863.77,72.71,2.0,1.0,6.0,2016.0,28659.933571723286,10.0,Haut Standing,Petit,2023,1,1
ANO000809,2024-05-19,Appartement moderne Tanger,tanger,Inconnu,appartement,location,1465.07,97.86,3.0,1.0,0.0,2014.0,14.971081136317187,12.0,Economique,Moyen,2024,5,2
ANO001188,2023-05-05,Appartement 30m² Malabata,tanger,Malabata,appartement,location,180.0,30.25,1.0,1.0,1.0,2019.0,5.950413223140496,7.0,Economique,Petit,2023,5,2
ANO000503,2024-11-26,Villa 326m² Medina,fès,Medina,villa,vente,2548193.72,326.42,3.0,2.0,0.0,2001.0,7806.487715213529,25.0,Haut Standing,Grand,2024,11,4
ANO000899,2023-07-27,Appartement moderne Casablanca,casablanca,Californie,appartement,location,2360.25,120.78,1.0,1.0,1.0,2016.0,19.54172876304024,10.0,Economique,Moyen,2023,7,3
ANO000871,2023-02-03,Beau Appartement Oujda,oujda,Inconnu,appartement,vente,2260608.8,56.56,4.0,3.0,3.0,2008.0,39968.330975954734,18.0,Haut Standing,Petit,2023,2,1
ANO000240,2024-10-09,Appartement à vente - Meknès,meknès,Hamria,appartement,vente,568036.21,75.91,3.0,2.0,4.0,2008.0,7483.022131471479,18.0,Moyen,Petit,2024,10,4
ANO000189,2024-06-10,Appartement à vente - Rabat,rabat,Souissi,appartement,vente,694145.67,3000.0,3.0,1.0,6.0,2008.0,231.38189000000003,18.0,Moyen,Grand,2024,6,2
ANO001169,2024-08-28,Appartement à vente - Rabat,rabat,Ocean,appartement,vente,1799286.32,50.69,3.0,1.0,5.0,2004.0,35495.88321167883,22.0,Haut Standing,Petit,2024,8,3
ANO001400,2024-10-13,Appartement à vente - Tétouan,tétouan,Inconnu,appartement,vente,45000.0,15.0,1.0,1.0,4.0,2014.0,3000.0,12.0,Economique,Petit,2024,10,4
ANO000146,2024-08-10,Appartement 125m² Ville Nouvelle,meknès,Ville Nouvelle,appartement,vente,558891.37,125.72,2.0,1.0,0.0,1998.0,4445.524737511932,28.0,Moyen,Moyen,2024,8,3
ANO000601,2023-06-05,Appartement 83m² Zouagha,fès,Zouagha,appartement,location,11041.91,83.48,2.0,2.0,0.0,1989.0,132.2701245807379,37.0,Economique,Moyen,2023,6,2
ANO000539,2024-06-12,Villa moderne Tanger,tanger,Inconnu,villa,vente,2109760.04,505.45,4.0,3.0,0.0,2012.0,4174.0232268275795,14.0,Haut Standing,Grand,2024,6,2
ANO001357,1900-01-01,Duplex moderne Meknès,meknès,Ville Nouvelle,duplex,vente,1086460.52,202.7,4.0,3.0,1.0,2014.0,5359.943364578195,12.0,Moyen,Grand,1900,1,1
ANO000794,2024-01-19,Beau Appartement Agadir,agadir,Inconnu,appartement,vente,581233.66,60.91,2.0,1.0,4.0,2002.0,9542.49975373502,24.0,Moyen,Petit,2024,1,1
ANO001483,2023-09-16,Bureau à vente - Rabat,rabat,Hassan,bureau,vente,848694.7,124.0,0.0,0.0,1.0,2007.0,6844.312096774193,19.0,Moyen,Moyen,2023,9,3
ANO000433,2024-05-16,Beau Villa Rabat,rabat,Inconnu,villa,vente,2659538.24,226.78,4.0,2.0,0.0,2004.0,11727.393244554194,22.0,Haut Standing,Grand,2024,5,2
ANO000770,2023-06-07,Appartement à vente - Oujda,oujda,Centre,appartement,vente,528016.41,98.36,3.0,1.0,2.0,2017.0,5368.202623017487,9.0,Moyen,Moyen,2023,6,2
ANO000323,1900-01-01,Beau Appartement Meknès,meknès,Inconnu,appartement,vente,468832.92,130.02,3.0,1.0,1.0,2009.0,3605.8523304107057,17.0,Economique,Moyen,1900,1,1
ANO000991,2023-03-13,Duplex 146m² M'diq,tétouan,M'diq,duplex,vente,80000000.0,146.57,3.0,2.0,3.0,2008.0,545814.2866889541,18.0,Luxe,Moyen,2023,3,1
ANO001386,2023-09-12,Beau Villa Rabat,rabat,Inconnu,villa,vente,30000.0,292.12,4.0,3.0,0.0,1992.0,102.69752156647952,34.0,Economique,Grand,2023,9,3
ANO001430,1900-01-01,Appartement 122m² Hivernage,marrakech,Hivernage,appartement,vente,2074275.43,122.73,2.0,1.0,1.0,2014.0,16901.12792308319,12.0,Haut Standing,Moyen,1900,1,1
ANO001493,2023-04-28,Duplex moderne Tétouan,tétouan,Centre,duplex,location,6093.19,187.83,3.0,1.0,8.0,2008.0,32.43991907575999,18.0,Economique,Grand,2023,4,2
ANO001005,2023-09-26,Beau Appartement Fès,fès,Inconnu,appartement,location,1582.16,50.07,4.0,3.0,0.0,2008.0,31.598961453964453,18.0,Economique,Petit,2023,9,3
ANO000925,2023-02-18,Appartement 46m² M'diq,tétouan,M'diq,inconnu,location,7717.16,46.28,3.0,2.0,0.0,2008.0,166.74935177182368,18.0,Economique,Petit,2023,2,1
ANO001476,2023-10-09,Villa à vente - Casablanca,casablanca,Maarif,villa,vente,1633607.52,278.03,3.0,1.0,0.0,1987.0,5875.651980002159,39.0,Haut Standing,Grand,2023,10,4
ANO000492,2023-03-18,Beau Appartement Oujda,oujda,Inconnu,appartement,location,2207.05,65.38,2.0,2.0,4.0,2015.0,33.75726521872133,11.0,Economique,Petit,2023,3,1
ANO000082,2024-08-11,Appartement à vente - Rabat,rabat,Inconnu,appartement,vente,653890.62,54.99,2.0,1.0,2.0,1994.0,11891.082378614294,32.0,Moyen,Petit,2024,8,3
